Abbrev,CountryName,ElementName,Year,Evenness
Portugal,Portugal,Calories,1964,0.768713826
Republic of Korea,South Korea,Calories,1964,0.486410731
Romania,Romania,Calories,1964,0.543251529
Rwanda,Rwanda,Calories,1964,0.713709844
Saint Kitts and Nevis,St. Kitts,Calories,1964,0.675515632
Saint Lucia,Saint Lucia,Calories,1964,0.695361302
Saint Vincent and the Grenadines,St. Vincent,Calories,1964,0.669732213
Samoa,Samoa,Calories,1964,0.656988275
Sao Tome and Principe,Sao Tome,Calories,1964,0.735526767
Saudi Arabia,Saudi Arabia,Calories,1964,0.663012743
Senegal,Senegal,Calories,1964,0.633906975
Seychelles,Seychelles,Calories,1964,0.530936074
Sierra Leone,Sierra Leone,Calories,1964,0.624438748
Solomon Islands,Solomon Isl.,Calories,1964,0.66621769
South Africa,South Africa,Calories,1964,0.491303403
Spain,Spain,Calories,1964,0.657652644
Sri Lanka,Sri Lanka,Calories,1964,0.545332858
Sudan (former),Sudan,Calories,1964,0.621739328
Suriname,Suriname,Calories,1964,0.559943039
Swaziland,Swaziland,Calories,1964,0.635229291
Sweden,Sweden,Calories,1964,0.725996498
Switzerland,Switzerland,Calories,1964,0.675792326
Syrian Arab Republic,Syria,Calories,1964,0.545888244
Thailand,Thailand,Calories,1964,0.300826542
Timor-Leste,Timor-Leste,Calories,1964,0.605038172
Togo,Togo,Calories,1964,0.678936679
Trinidad and Tobago,Trin. & Tob.,Calories,1964,0.5803741
Tunisia,Tunisia,Calories,1964,0.498507911
Turkey,Turkey,Calories,1964,0.621221743
Uganda,Uganda,Calories,1964,0.779893012
United Arab Emirates,Un. Arab Em.,Calories,1964,0.554524023
United Kingdom,UK,Calories,1964,0.604741018
United Republic of Tanzania,Tanzania,Calories,1964,0.656480702
United States of America,USA,Calories,1964,0.669065977
Uruguay,Uruguay,Calories,1964,0.542710982
USSR,USSR,Calories,1964,0.564670919
Vanuatu,Vanuatu,Calories,1964,0.640245988
Venezuela (Bolivarian Republic of),Venezuela,Calories,1964,0.694317283
Viet Nam,Vietnam,Calories,1964,0.32162504
Yemen,Yemen,Calories,1964,0.519722977
Yugoslav SFR,Yugoslavia,Calories,1964,0.498327668
Zambia,Zambia,Calories,1964,0.463747036
Zimbabwe,Zimbabwe,Calories,1964,0.576287682
Albania,Albania,Calories,1965,0.551924435
Algeria,Algeria,Calories,1965,0.495184788
Angola,Angola,Calories,1965,0.664620777
Antigua and Barbuda,Ant. & Barb.,Calories,1965,0.580231097
Argentina,Argentina,Calories,1965,0.590590998
Australia,Australia,Calories,1965,0.557886445
Austria,Austria,Calories,1965,0.691764079
Bahamas,Bahamas,Calories,1965,0.683810207
Bangladesh,Bangladesh,Calories,1965,0.302463313
Barbados,Barbados,Calories,1965,0.640467886
Belgium-Luxembourg,Belg-Lux,Calories,1965,0.636959811
Belize,Belize,Calories,1965,0.660772196
Benin,Benin,Calories,1965,0.651402849
Bermuda,Bermuda,Calories,1965,0.714616525
Bolivia (Plurinational State of),Bolivia,Calories,1965,0.686734276
Botswana,Botswana,Calories,1965,0.636165915
Brazil,Brazil,Calories,1965,0.670944321
Brunei Darussalam,Brunei Dar.,Calories,1965,0.547858167
Bulgaria,Bulgaria,Calories,1965,0.557522979
Burkina Faso,Burkina Faso,Calories,1965,0.629098366
Burundi,Burundi,Calories,1965,0.696732541
Cambodia,Cambodia,Calories,1965,0.330837229
Cameroon,Cameroon,Calories,1965,0.742221842
Canada,Canada,Calories,1965,0.62792619
Cape Verde,Cape Verde,Calories,1965,0.637336625
Central African Republic,C. Af. Rep,Calories,1965,0.578833763
Chad,Chad,Calories,1965,0.643590417
Chile,Chile,Calories,1965,0.541833639
China,China,Calories,1965,0.614798316
Colombia,Colombia,Calories,1965,0.696399299
Comoros,Comoros,Calories,1965,0.709217842
Congo,Congo,Calories,1965,0.512170669
Costa Rica,Costa Rica,Calories,1965,0.675172711
C“te d'Ivoire,Ivory Coast,Calories,1965,0.703820765
Cuba,Cuba,Calories,1965,0.623734941
Cyprus,Cyprus,Calories,1965,0.675888794
Czechoslovakia,Czech.,Calories,1965,0.59636247
Democratic People's Republic of Korea,North Korea,Calories,1965,0.63868631
Denmark,Denmark,Calories,1965,0.666186178
Djibouti,Djibouti,Calories,1965,0.686261389
Dominica,Dominica,Calories,1965,0.673201341
Dominican Republic,Dom. Rep.,Calories,1965,0.711971039
Ecuador,Ecuador,Calories,1965,0.752115229
Egypt,Egypt,Calories,1965,0.623838655
El Salvador,El Salvador,Calories,1965,0.615588968
Ethiopia PDR,Ethiopia,Calories,1965,0.696468645
Fiji,Fiji,Calories,1965,0.6200634
Finland,Finland,Calories,1965,0.638646364
France,France,Calories,1965,0.603519946
French Polynesia,Frch. Polyn.,Calories,1965,0.653723003
Gabon,Gabon,Calories,1965,0.6676981
Gambia,Gambia,Calories,1965,0.681203201
Germany,Germany,Calories,1965,0.721182348
Ghana,Ghana,Calories,1965,0.739523496
Greece,Greece,Calories,1965,0.553994918
Grenada,Grenada,Calories,1965,0.651522836
Guatemala,Guatemala,Calories,1965,0.466597067
Guinea,Guinea,Calories,1965,0.802144951
Guinea-Bissau,Guinea-Biss.,Calories,1965,0.718646932
Guyana,Guyana,Calories,1965,0.593319138
Haiti,Haiti,Calories,1965,0.738958087
Honduras,Honduras,Calories,1965,0.534230259
Hungary,Hungary,Calories,1965,0.52923343
Iceland,Iceland,Calories,1965,0.647117961
India,India,Calories,1965,0.667928379
Indonesia,Indonesia,Calories,1965,0.595166526
Iran (Islamic Republic of),Iran,Calories,1965,0.530602229
Ireland,Ireland,Calories,1965,0.54733091
Israel,Israel,Calories,1965,0.592797632
Italy,Italy,Calories,1965,0.607931037
Jamaica,Jamaica,Calories,1965,0.624409084
Japan,Japan,Calories,1965,0.547509225
Jordan,Jordan,Calories,1965,0.571546356
Kenya,Kenya,Calories,1965,0.587173742
Kiribati,Kiribati,Calories,1965,0.676727611
Kuwait,Kuwait,Calories,1965,0.618495132
Lao People's Democratic Republic,Laos,Calories,1965,0.253185147
Lebanon,Lebanon,Calories,1965,0.564765402
Lesotho,Lesotho,Calories,1965,0.580336344
Liberia,Liberia,Calories,1965,0.523288962
Libya,Libya,Calories,1965,0.563936777
Madagascar,Madagascar,Calories,1965,0.484357798
Malawi,Malawi,Calories,1965,0.433130091
Malaysia,Malaysia,Calories,1965,0.498372622
Maldives,Maldives,Calories,1965,0.814612522
Mali,Mali,Calories,1965,0.697468041
Malta,Malta,Calories,1965,0.514257421
Mauritania,Mauritania,Calories,1965,0.655759717
Mauritius,Mauritius,Calories,1965,0.556527829
Mexico,Mexico,Calories,1965,0.517970174
Mongolia,Mongolia,Calories,1965,0.391192477
Morocco,Morocco,Calories,1965,0.504276116
Mozambique,Mozambique,Calories,1965,0.539739771
Myanmar,Myanmar,Calories,1965,0.347719618
Namibia,Namibia,Calories,1965,0.824319445
Nepal,Nepal,Calories,1965,0.564017611
Netherlands,Netherlands,Calories,1965,0.675602759
New Caledonia,New Caledon.,Calories,1965,0.770975566
New Zealand,New Zealand,Calories,1965,0.578594875
Nicaragua,Nicaragua,Calories,1965,0.631132843
Niger,Niger,Calories,1965,0.528565398
Nigeria,Nigeria,Calories,1965,0.749275091
Norway,Norway,Calories,1965,0.649456631
Pakistan,Pakistan,Calories,1965,0.543904137
Panama,Panama,Calories,1965,0.656619864
Paraguay,Paraguay,Calories,1965,0.737507314
Peru,Peru,Calories,1965,0.733681775
Philippines,Philippines,Calories,1965,0.546083318
Poland,Poland,Calories,1965,0.586568957
Portugal,Portugal,Calories,1965,0.737903327
Republic of Korea,South Korea,Calories,1965,0.498603596
Romania,Romania,Calories,1965,0.56765136
Rwanda,Rwanda,Calories,1965,0.719587953
Saint Kitts and Nevis,St. Kitts,Calories,1965,0.672246972
Saint Lucia,Saint Lucia,Calories,1965,0.700360478
Saint Vincent and the Grenadines,St. Vincent,Calories,1965,0.662321389
Samoa,Samoa,Calories,1965,0.653428933
Sao Tome and Principe,Sao Tome,Calories,1965,0.715621524
Saudi Arabia,Saudi Arabia,Calories,1965,0.670201601
Senegal,Senegal,Calories,1965,0.625623725
Seychelles,Seychelles,Calories,1965,0.548511303
Sierra Leone,Sierra Leone,Calories,1965,0.609562455
Solomon Islands,Solomon Isl.,Calories,1965,0.66470776
South Africa,South Africa,Calories,1965,0.483231678
Spain,Spain,Calories,1965,0.661516599
Sri Lanka,Sri Lanka,Calories,1965,0.509966831
Sudan (former),Sudan,Calories,1965,0.668199956
Suriname,Suriname,Calories,1965,0.564423513
Swaziland,Swaziland,Calories,1965,0.628704338
Sweden,Sweden,Calories,1965,0.719140007
Switzerland,Switzerland,Calories,1965,0.670326997
Syrian Arab Republic,Syria,Calories,1965,0.519916793
Thailand,Thailand,Calories,1965,0.329521152
Timor-Leste,Timor-Leste,Calories,1965,0.622961959
Togo,Togo,Calories,1965,0.678915958
Trinidad and Tobago,Trin. & Tob.,Calories,1965,0.593711694
Tunisia,Tunisia,Calories,1965,0.528230228
Turkey,Turkey,Calories,1965,0.594311971
Uganda,Uganda,Calories,1965,0.77531375
United Arab Emirates,Un. Arab Em.,Calories,1965,0.55120456
United Kingdom,UK,Calories,1965,0.612967821
United Republic of Tanzania,Tanzania,Calories,1965,0.639592197
United States of America,USA,Calories,1965,0.674967927
Uruguay,Uruguay,Calories,1965,0.561367564
USSR,USSR,Calories,1965,0.560201825
Vanuatu,Vanuatu,Calories,1965,0.648966273
Venezuela (Bolivarian Republic of),Venezuela,Calories,1965,0.696391601
Viet Nam,Vietnam,Calories,1965,0.332579457
Yemen,Yemen,Calories,1965,0.51965008
Yugoslav SFR,Yugoslavia,Calories,1965,0.500699165
Zambia,Zambia,Calories,1965,0.470980033
Zimbabwe,Zimbabwe,Calories,1965,0.576855119
Albania,Albania,Calories,1966,0.577230545
Algeria,Algeria,Calories,1966,0.466425999
Angola,Angola,Calories,1966,0.66481803
Antigua and Barbuda,Ant. & Barb.,Calories,1966,0.59811782
Argentina,Argentina,Calories,1966,0.575026125
Australia,Australia,Calories,1966,0.561863634
Austria,Austria,Calories,1966,0.708804794
Bahamas,Bahamas,Calories,1966,0.697085932
Bangladesh,Bangladesh,Calories,1966,0.316732881
Barbados,Barbados,Calories,1966,0.655623242
Belgium-Luxembourg,Belg-Lux,Calories,1966,0.629252158
Belize,Belize,Calories,1966,0.634108227
Benin,Benin,Calories,1966,0.64506516
Bermuda,Bermuda,Calories,1966,0.71804436
Bolivia (Plurinational State of),Bolivia,Calories,1966,0.682472482
Botswana,Botswana,Calories,1966,0.620414611
Brazil,Brazil,Calories,1966,0.684930572
Brunei Darussalam,Brunei Dar.,Calories,1966,0.604842274
Bulgaria,Bulgaria,Calories,1966,0.565349822
Burkina Faso,Burkina Faso,Calories,1966,0.650456956
Burundi,Burundi,Calories,1966,0.703263785
Cambodia,Cambodia,Calories,1966,0.33270517
Cameroon,Cameroon,Calories,1966,0.74981282
Canada,Canada,Calories,1966,0.639119617
Cape Verde,Cape Verde,Calories,1966,0.606948798
Central African Republic,C. Af. Rep,Calories,1966,0.654287053
Chad,Chad,Calories,1966,0.653965496
Chile,Chile,Calories,1966,0.56035301
China,China,Calories,1966,0.607141027
Colombia,Colombia,Calories,1966,0.698231222
Comoros,Comoros,Calories,1966,0.696862504
Congo,Congo,Calories,1966,0.540972842
Costa Rica,Costa Rica,Calories,1966,0.659953709
C“te d'Ivoire,Ivory Coast,Calories,1966,0.70529568
Cuba,Cuba,Calories,1966,0.629390015
Cyprus,Cyprus,Calories,1966,0.679236842
Czechoslovakia,Czech.,Calories,1966,0.613589858
Democratic People's Republic of Korea,North Korea,Calories,1966,0.636151182
Denmark,Denmark,Calories,1966,0.663473387
Djibouti,Djibouti,Calories,1966,0.720197186
Dominica,Dominica,Calories,1966,0.68404888
Dominican Republic,Dom. Rep.,Calories,1966,0.729226197
Ecuador,Ecuador,Calories,1966,0.74703097
Egypt,Egypt,Calories,1966,0.624393219
El Salvador,El Salvador,Calories,1966,0.620114725
Ethiopia PDR,Ethiopia,Calories,1966,0.696959425
Fiji,Fiji,Calories,1966,0.6325769
Finland,Finland,Calories,1966,0.635776697
France,France,Calories,1966,0.616651959
French Polynesia,Frch. Polyn.,Calories,1966,0.67885194
Gabon,Gabon,Calories,1966,0.676851093
Gambia,Gambia,Calories,1966,0.699020633
Germany,Germany,Calories,1966,0.720872261
Ghana,Ghana,Calories,1966,0.755458464
Greece,Greece,Calories,1966,0.56547611
Grenada,Grenada,Calories,1966,0.668425892
Guatemala,Guatemala,Calories,1966,0.458394247
Guinea,Guinea,Calories,1966,0.813805751
Guinea-Bissau,Guinea-Biss.,Calories,1966,0.714643746
Guyana,Guyana,Calories,1966,0.589766419
Haiti,Haiti,Calories,1966,0.741352447
Honduras,Honduras,Calories,1966,0.548194004
Hungary,Hungary,Calories,1966,0.526041349
Iceland,Iceland,Calories,1966,0.630938519
India,India,Calories,1966,0.664145019
Indonesia,Indonesia,Calories,1966,0.590643579
Iran (Islamic Republic of),Iran,Calories,1966,0.490766595
Ireland,Ireland,Calories,1966,0.563498198
Israel,Israel,Calories,1966,0.598890733
Italy,Italy,Calories,1966,0.613987153
Jamaica,Jamaica,Calories,1966,0.630881301
Japan,Japan,Calories,1966,0.563101464
Jordan,Jordan,Calories,1966,0.540219644
Kenya,Kenya,Calories,1966,0.572637006
Kiribati,Kiribati,Calories,1966,0.730985882
Kuwait,Kuwait,Calories,1966,0.629900284
Lao People's Democratic Republic,Laos,Calories,1966,0.243431019
Lebanon,Lebanon,Calories,1966,0.568504146
Lesotho,Lesotho,Calories,1966,0.584493871
Liberia,Liberia,Calories,1966,0.534733094
Libya,Libya,Calories,1966,0.567351852
Madagascar,Madagascar,Calories,1966,0.49009761
Malawi,Malawi,Calories,1966,0.446745157
Malaysia,Malaysia,Calories,1966,0.495897635
Maldives,Maldives,Calories,1966,0.814708507
Mali,Mali,Calories,1966,0.674146703
Malta,Malta,Calories,1966,0.528729998
Mauritania,Mauritania,Calories,1966,0.638787381
Mauritius,Mauritius,Calories,1966,0.560790524
Mexico,Mexico,Calories,1966,0.52605592
Mongolia,Mongolia,Calories,1966,0.412877218
Morocco,Morocco,Calories,1966,0.547174764
Mozambique,Mozambique,Calories,1966,0.551850679
Myanmar,Myanmar,Calories,1966,0.363247499
Namibia,Namibia,Calories,1966,0.818135191
Nepal,Nepal,Calories,1966,0.576576038
Netherlands,Netherlands,Calories,1966,0.668012369
New Caledonia,New Caledon.,Calories,1966,0.76074318
New Zealand,New Zealand,Calories,1966,0.58121897
Nicaragua,Nicaragua,Calories,1966,0.625337583
Niger,Niger,Calories,1966,0.511715073
Nigeria,Nigeria,Calories,1966,0.749434799
Norway,Norway,Calories,1966,0.669890812
Pakistan,Pakistan,Calories,1966,0.540834431
Panama,Panama,Calories,1966,0.655560429
Paraguay,Paraguay,Calories,1966,0.728923677
Peru,Peru,Calories,1966,0.746674712
Philippines,Philippines,Calories,1966,0.540325082
Poland,Poland,Calories,1966,0.60021111
Portugal,Portugal,Calories,1966,0.758094961
Republic of Korea,South Korea,Calories,1966,0.490541996
Romania,Romania,Calories,1966,0.577091929
Rwanda,Rwanda,Calories,1966,0.718834957
Saint Kitts and Nevis,St. Kitts,Calories,1966,0.665144074
Saint Lucia,Saint Lucia,Calories,1966,0.698139944
Saint Vincent and the Grenadines,St. Vincent,Calories,1966,0.661906604
Samoa,Samoa,Calories,1966,0.681262207
Sao Tome and Principe,Sao Tome,Calories,1966,0.729993505
Saudi Arabia,Saudi Arabia,Calories,1966,0.65605245
Senegal,Senegal,Calories,1966,0.646720683
Seychelles,Seychelles,Calories,1966,0.565986564
Sierra Leone,Sierra Leone,Calories,1966,0.58380626
Solomon Islands,Solomon Isl.,Calories,1966,0.6645286
South Africa,South Africa,Calories,1966,0.500336205
Spain,Spain,Calories,1966,0.647888873
Sri Lanka,Sri Lanka,Calories,1966,0.518736783
Sudan (former),Sudan,Calories,1966,0.687794737
Suriname,Suriname,Calories,1966,0.56327633
Swaziland,Swaziland,Calories,1966,0.647034929
Sweden,Sweden,Calories,1966,0.702514417
Switzerland,Switzerland,Calories,1966,0.678417482
Syrian Arab Republic,Syria,Calories,1966,0.507022466
Thailand,Thailand,Calories,1966,0.312894087
Timor-Leste,Timor-Leste,Calories,1966,0.609445173
Togo,Togo,Calories,1966,0.667187905
Trinidad and Tobago,Trin. & Tob.,Calories,1966,0.583610164
Tunisia,Tunisia,Calories,1966,0.513710713
Turkey,Turkey,Calories,1966,0.602821609
Uganda,Uganda,Calories,1966,0.770059805
United Arab Emirates,Un. Arab Em.,Calories,1966,0.429125552
United Kingdom,UK,Calories,1966,0.618718091
United Republic of Tanzania,Tanzania,Calories,1966,0.665105262
United States of America,USA,Calories,1966,0.676939967
Uruguay,Uruguay,Calories,1966,0.556777674
USSR,USSR,Calories,1966,0.569890768
Vanuatu,Vanuatu,Calories,1966,0.652550773
Venezuela (Bolivarian Republic of),Venezuela,Calories,1966,0.693337802
Viet Nam,Vietnam,Calories,1966,0.329087166
Yemen,Yemen,Calories,1966,0.547235613
Yugoslav SFR,Yugoslavia,Calories,1966,0.495649317
Zambia,Zambia,Calories,1966,0.509924666
Zimbabwe,Zimbabwe,Calories,1966,0.576945343
Albania,Albania,Calories,1967,0.58540665
Algeria,Algeria,Calories,1967,0.465240746
Angola,Angola,Calories,1967,0.672492164
Antigua and Barbuda,Ant. & Barb.,Calories,1967,0.595175301
Argentina,Argentina,Calories,1967,0.604720346
Australia,Australia,Calories,1967,0.561382878
Austria,Austria,Calories,1967,0.689841449
Bahamas,Bahamas,Calories,1967,0.697946793
Bangladesh,Bangladesh,Calories,1967,0.343742881
Barbados,Barbados,Calories,1967,0.631302389
Belgium-Luxembourg,Belg-Lux,Calories,1967,0.646225652
Belize,Belize,Calories,1967,0.651596675
Benin,Benin,Calories,1967,0.668645344
Bermuda,Bermuda,Calories,1967,0.722797883
Bolivia (Plurinational State of),Bolivia,Calories,1967,0.678628236
Botswana,Botswana,Calories,1967,0.620006487
Brazil,Brazil,Calories,1967,0.68348748
Brunei Darussalam,Brunei Dar.,Calories,1967,0.588341182
Bulgaria,Bulgaria,Calories,1967,0.569509225
Burkina Faso,Burkina Faso,Calories,1967,0.638069037
Burundi,Burundi,Calories,1967,0.684784548
Cambodia,Cambodia,Calories,1967,0.349746434
Cameroon,Cameroon,Calories,1967,0.755020553
Canada,Canada,Calories,1967,0.647346936
Cape Verde,Cape Verde,Calories,1967,0.604776413
Central African Republic,C. Af. Rep,Calories,1967,0.652126051
Chad,Chad,Calories,1967,0.660653474
Chile,Chile,Calories,1967,0.561624187
China,China,Calories,1967,0.600265606
Colombia,Colombia,Calories,1967,0.699451627
Comoros,Comoros,Calories,1967,0.683951789
Congo,Congo,Calories,1967,0.556107504
Costa Rica,Costa Rica,Calories,1967,0.673988903
C“te d'Ivoire,Ivory Coast,Calories,1967,0.687651756
Cuba,Cuba,Calories,1967,0.621276027
Cyprus,Cyprus,Calories,1967,0.689386585
Czechoslovakia,Czech.,Calories,1967,0.615424176
Democratic People's Republic of Korea,North Korea,Calories,1967,0.674114248
Denmark,Denmark,Calories,1967,0.666225115
Djibouti,Djibouti,Calories,1967,0.71852519
Dominica,Dominica,Calories,1967,0.68165133
Dominican Republic,Dom. Rep.,Calories,1967,0.737455898
Ecuador,Ecuador,Calories,1967,0.744521402
Egypt,Egypt,Calories,1967,0.613626008
El Salvador,El Salvador,Calories,1967,0.614855966
Ethiopia PDR,Ethiopia,Calories,1967,0.704057878
Fiji,Fiji,Calories,1967,0.624786821
Finland,Finland,Calories,1967,0.643023994
France,France,Calories,1967,0.620390834
French Polynesia,Frch. Polyn.,Calories,1967,0.68049649
Gabon,Gabon,Calories,1967,0.674893103
Gambia,Gambia,Calories,1967,0.70765245
Germany,Germany,Calories,1967,0.726320674
Ghana,Ghana,Calories,1967,0.756939915
Greece,Greece,Calories,1967,0.58099897
Grenada,Grenada,Calories,1967,0.663241303
Guatemala,Guatemala,Calories,1967,0.451012818
Guinea,Guinea,Calories,1967,0.814512387
Guinea-Bissau,Guinea-Biss.,Calories,1967,0.69969774
Guyana,Guyana,Calories,1967,0.572493631
Haiti,Haiti,Calories,1967,0.741608549
Honduras,Honduras,Calories,1967,0.536719034
Hungary,Hungary,Calories,1967,0.512910443
Iceland,Iceland,Calories,1967,0.609398413
