CountryName,Measurement,Year,Similarity
Senegal,Calories,1965,0.473324633
Seychelles,Calories,1965,0.623223369
Sierra Leone,Calories,1965,0.438194581
Solomon Islands,Calories,1965,0.370678767
South Africa,Calories,1965,0.57954806
Spain,Calories,1965,0.615230694
Sri Lanka,Calories,1965,0.522345296
Sudan (former),Calories,1965,0.401289881
Suriname,Calories,1965,0.669022093
Swaziland,Calories,1965,0.397225422
Sweden,Calories,1965,0.588783263
Switzerland,Calories,1965,0.630104479
Syrian Arab Republic,Calories,1965,0.582144245
Thailand,Calories,1965,0.374904234
Timor-Leste,Calories,1965,0.427849806
Togo,Calories,1965,0.352128805
Trinidad and Tobago,Calories,1965,0.732188992
Tunisia,Calories,1965,0.528037494
Turkey,Calories,1965,0.554068959
Uganda,Calories,1965,0.393796342
United Arab Emirates,Calories,1965,0.610455916
United Kingdom,Calories,1965,0.642336394
United Republic of Tanzania,Calories,1965,0.424843758
United States of America,Calories,1965,0.656378295
Uruguay,Calories,1965,0.657878719
USSR,Calories,1965,0.558232765
Vanuatu,Calories,1965,0.449494422
Venezuela (Bolivarian Republic of),Calories,1965,0.67106222
Viet Nam,Calories,1965,0.387997424
Yemen,Calories,1965,0.402632408
Yugoslav SFR,Calories,1965,0.57897003
Zambia,Calories,1965,0.350435617
Zimbabwe,Calories,1965,0.424105811
Albania,Calories,1966,0.595195444
Algeria,Calories,1966,0.557026557
Angola,Calories,1966,0.41369718
Antigua and Barbuda,Calories,1966,0.649428084
Argentina,Calories,1966,0.612451848
Australia,Calories,1966,0.653344718
Austria,Calories,1966,0.613738509
Bahamas,Calories,1966,0.668944628
Bangladesh,Calories,1966,0.402419592
Barbados,Calories,1966,0.699102146
Belgium-Luxembourg,Calories,1966,0.647030007
Belize,Calories,1966,0.729706206
Benin,Calories,1966,0.354968564
Bermuda,Calories,1966,0.601420347
Bolivia (Plurinational State of),Calories,1966,0.69533911
Botswana,Calories,1966,0.402350342
Brazil,Calories,1966,0.667650982
Brunei Darussalam,Calories,1966,0.671762073
Bulgaria,Calories,1966,0.543139892
Burkina Faso,Calories,1966,0.306965582
Burundi,Calories,1966,0.295675592
Cambodia,Calories,1966,0.358591821
Cameroon,Calories,1966,0.391050622
Canada,Calories,1966,0.650644368
Cape Verde,Calories,1966,0.459949707
Central African Republic,Calories,1966,0.321093464
Chad,Calories,1966,0.320804737
Chile,Calories,1966,0.617328379
China,Calories,1966,0.516876447
Colombia,Calories,1966,0.614715246
Comoros,Calories,1966,0.409067778
Congo,Calories,1966,0.343314011
Costa Rica,Calories,1966,0.66419669
C“te d'Ivoire,Calories,1966,0.460271706
Cuba,Calories,1966,0.683216608
Cyprus,Calories,1966,0.611805321
Czechoslovakia,Calories,1966,0.605851768
Democratic People's Republic of Korea,Calories,1966,0.498703722
Denmark,Calories,1966,0.575812992
Djibouti,Calories,1966,0.565137445
Dominica,Calories,1966,0.656751262
Dominican Republic,Calories,1966,0.600844644
Ecuador,Calories,1966,0.660234183
Egypt,Calories,1966,0.655290755
El Salvador,Calories,1966,0.516948862
Ethiopia PDR,Calories,1966,0.403913305
Fiji,Calories,1966,0.664122068
Finland,Calories,1966,0.598032627
France,Calories,1966,0.62937852
French Polynesia,Calories,1966,0.710022994
Gabon,Calories,1966,0.396285444
Gambia,Calories,1966,0.39307494
Germany,Calories,1966,0.615480796
Ghana,Calories,1966,0.408062155
Greece,Calories,1966,0.547337675
Grenada,Calories,1966,0.697128209
Guatemala,Calories,1966,0.47165513
Guinea,Calories,1966,0.433539231
Guinea-Bissau,Calories,1966,0.42720333
Guyana,Calories,1966,0.697537075
Haiti,Calories,1966,0.544389526
Honduras,Calories,1966,0.473840142
Hungary,Calories,1966,0.590614192
Iceland,Calories,1966,0.587987493
India,Calories,1966,0.638380848
Indonesia,Calories,1966,0.435090236
Iran (Islamic Republic of),Calories,1966,0.663912668
Ireland,Calories,1966,0.610074529
Israel,Calories,1966,0.637013897
Italy,Calories,1966,0.587057694
Jamaica,Calories,1966,0.713483684
Japan,Calories,1966,0.595377791
Jordan,Calories,1966,0.631547625
Kenya,Calories,1966,0.433337213
Kiribati,Calories,1966,0.520006562
Kuwait,Calories,1966,0.66812595
Lao People's Democratic Republic,Calories,1966,0.325699654
Lebanon,Calories,1966,0.628542365
Lesotho,Calories,1966,0.51416527
Liberia,Calories,1966,0.378695396
Libya,Calories,1966,0.581944067
Madagascar,Calories,1966,0.441581847
Malawi,Calories,1966,0.321925431
Malaysia,Calories,1966,0.565841431
Maldives,Calories,1966,0.513160157
Mali,Calories,1966,0.359758795
Malta,Calories,1966,0.602276177
Mauritania,Calories,1966,0.403087762
Mauritius,Calories,1966,0.638692189
Mexico,Calories,1966,0.545076021
Mongolia,Calories,1966,0.573192657
Morocco,Calories,1966,0.608246031
Mozambique,Calories,1966,0.395101714
Myanmar,Calories,1966,0.38885406
Namibia,Calories,1966,0.469236124
Nepal,Calories,1966,0.450577154
Netherlands,Calories,1966,0.632085346
New Caledonia,Calories,1966,0.705788438
New Zealand,Calories,1966,0.638831255
Nicaragua,Calories,1966,0.543976277
Niger,Calories,1966,0.250812756
Nigeria,Calories,1966,0.340223406
Norway,Calories,1966,0.620795629
Pakistan,Calories,1966,0.686663578
Panama,Calories,1966,0.662177941
Paraguay,Calories,1966,0.587627355
Peru,Calories,1966,0.662652132
Philippines,Calories,1966,0.550096719
Poland,Calories,1966,0.544361027
Portugal,Calories,1966,0.649423513
Republic of Korea,Calories,1966,0.378070511
Romania,Calories,1966,0.575405846
Rwanda,Calories,1966,0.266349369
Saint Kitts and Nevis,Calories,1966,0.666387498
Saint Lucia,Calories,1966,0.63236842
Saint Vincent and the Grenadines,Calories,1966,0.672526157
Samoa,Calories,1966,0.467293748
Sao Tome and Principe,Calories,1966,0.547568431
Saudi Arabia,Calories,1966,0.532839727
Senegal,Calories,1966,0.490580329
Seychelles,Calories,1966,0.633871821
Sierra Leone,Calories,1966,0.439401093
Solomon Islands,Calories,1966,0.381709053
South Africa,Calories,1966,0.603334481
Spain,Calories,1966,0.612565575
Sri Lanka,Calories,1966,0.540654216
Sudan (former),Calories,1966,0.423932716
Suriname,Calories,1966,0.671182071
Swaziland,Calories,1966,0.405712072
Sweden,Calories,1966,0.613236638
Switzerland,Calories,1966,0.630316633
Syrian Arab Republic,Calories,1966,0.581280398
Thailand,Calories,1966,0.360699337
Timor-Leste,Calories,1966,0.432203449
Togo,Calories,1966,0.360601863
Trinidad and Tobago,Calories,1966,0.725638429
Tunisia,Calories,1966,0.52872995
Turkey,Calories,1966,0.553252437
Uganda,Calories,1966,0.40484751
United Arab Emirates,Calories,1966,0.593065872
United Kingdom,Calories,1966,0.646888683
United Republic of Tanzania,Calories,1966,0.437213587
United States of America,Calories,1966,0.655339072
Uruguay,Calories,1966,0.652860671
USSR,Calories,1966,0.565271255
Vanuatu,Calories,1966,0.45210581
Venezuela (Bolivarian Republic of),Calories,1966,0.674106087
Viet Nam,Calories,1966,0.385501732
Yemen,Calories,1966,0.423481211
Yugoslav SFR,Calories,1966,0.571069857
Zambia,Calories,1966,0.375423387
Zimbabwe,Calories,1966,0.441382808
Albania,Calories,1967,0.601536042
Algeria,Calories,1967,0.562166755
Angola,Calories,1967,0.421568144
Antigua and Barbuda,Calories,1967,0.616235245
Argentina,Calories,1967,0.624763143
Australia,Calories,1967,0.655350537
Austria,Calories,1967,0.614422196
Bahamas,Calories,1967,0.678862273
Bangladesh,Calories,1967,0.415920792
Barbados,Calories,1967,0.712150715
Belgium-Luxembourg,Calories,1967,0.651309877
Belize,Calories,1967,0.736365977
Benin,Calories,1967,0.355555143
Bermuda,Calories,1967,0.61234759
Bolivia (Plurinational State of),Calories,1967,0.712476517
Botswana,Calories,1967,0.3701605
Brazil,Calories,1967,0.662928059
Brunei Darussalam,Calories,1967,0.649692079
Bulgaria,Calories,1967,0.549852051
Burkina Faso,Calories,1967,0.305380581
Burundi,Calories,1967,0.29107034
Cambodia,Calories,1967,0.361464691
Cameroon,Calories,1967,0.394955758
Canada,Calories,1967,0.653365493
Cape Verde,Calories,1967,0.475496717
Central African Republic,Calories,1967,0.316008008
Chad,Calories,1967,0.334565291
Chile,Calories,1967,0.632543129
China,Calories,1967,0.514037645
Colombia,Calories,1967,0.607105348
Comoros,Calories,1967,0.40237522
Congo,Calories,1967,0.349934074
Costa Rica,Calories,1967,0.67176277
C“te d'Ivoire,Calories,1967,0.45006325
Cuba,Calories,1967,0.690522175
Cyprus,Calories,1967,0.610990633
Czechoslovakia,Calories,1967,0.598171183
Democratic People's Republic of Korea,Calories,1967,0.535358631
Denmark,Calories,1967,0.579415662
Djibouti,Calories,1967,0.579154826
Dominica,Calories,1967,0.651765618
Dominican Republic,Calories,1967,0.61163486
Ecuador,Calories,1967,0.654610809
Egypt,Calories,1967,0.65891618
El Salvador,Calories,1967,0.526380366
Ethiopia PDR,Calories,1967,0.402504307
Fiji,Calories,1967,0.673144662
Finland,Calories,1967,0.608241575
France,Calories,1967,0.635798149
French Polynesia,Calories,1967,0.716694801
Gabon,Calories,1967,0.395192834
Gambia,Calories,1967,0.432395477
Germany,Calories,1967,0.608409153
Ghana,Calories,1967,0.40404542
Greece,Calories,1967,0.550458879
Grenada,Calories,1967,0.700902194
Guatemala,Calories,1967,0.471914707
Guinea,Calories,1967,0.406590127
Guinea-Bissau,Calories,1967,0.408299665
Guyana,Calories,1967,0.696275617
Haiti,Calories,1967,0.541850183
Honduras,Calories,1967,0.488183324
Hungary,Calories,1967,0.59693726
Iceland,Calories,1967,0.600709708
India,Calories,1967,0.6207886
Indonesia,Calories,1967,0.446902673
Iran (Islamic Republic of),Calories,1967,0.649217548
Ireland,Calories,1967,0.617707595
Israel,Calories,1967,0.62619097
Italy,Calories,1967,0.586752866
Jamaica,Calories,1967,0.714094659
Japan,Calories,1967,0.605861759
Jordan,Calories,1967,0.64216565
Kenya,Calories,1967,0.421064306
Kiribati,Calories,1967,0.525868682
Kuwait,Calories,1967,0.669733988
Lao People's Democratic Republic,Calories,1967,0.324666609
Lebanon,Calories,1967,0.63217819
Lesotho,Calories,1967,0.511235168
Liberia,Calories,1967,0.384050657
Libya,Calories,1967,0.591234238
Madagascar,Calories,1967,0.426742233
Malawi,Calories,1967,0.324559706
Malaysia,Calories,1967,0.554212081
Maldives,Calories,1967,0.506422248
Mali,Calories,1967,0.347343784
Malta,Calories,1967,0.608478868
Mauritania,Calories,1967,0.406183053
Mauritius,Calories,1967,0.650839288
Mexico,Calories,1967,0.547659398
Mongolia,Calories,1967,0.56818971
Morocco,Calories,1967,0.600379119
Mozambique,Calories,1967,0.400903129
Myanmar,Calories,1967,0.37594953
Namibia,Calories,1967,0.474366612
Nepal,Calories,1967,0.443899418
Netherlands,Calories,1967,0.636273615
New Caledonia,Calories,1967,0.709162723
New Zealand,Calories,1967,0.645244365
Nicaragua,Calories,1967,0.547831607
Niger,Calories,1967,0.250157921
Nigeria,Calories,1967,0.341772538
Norway,Calories,1967,0.622094666
Pakistan,Calories,1967,0.708986223
Panama,Calories,1967,0.64910148
Paraguay,Calories,1967,0.569335088
Peru,Calories,1967,0.654605597
Philippines,Calories,1967,0.562034328
Poland,Calories,1967,0.546201204
Portugal,Calories,1967,0.639960468
Republic of Korea,Calories,1967,0.401571192
Romania,Calories,1967,0.581088726
Rwanda,Calories,1967,0.26895443
Saint Kitts and Nevis,Calories,1967,0.668879402
Saint Lucia,Calories,1967,0.622644507
Saint Vincent and the Grenadines,Calories,1967,0.668659738
Samoa,Calories,1967,0.471766309
Sao Tome and Principe,Calories,1967,0.582990566
Saudi Arabia,Calories,1967,0.53206995
Senegal,Calories,1967,0.480624283
Seychelles,Calories,1967,0.629584706
Sierra Leone,Calories,1967,0.434471733
Solomon Islands,Calories,1967,0.407454018
South Africa,Calories,1967,0.595042629
Spain,Calories,1967,0.624812492
Sri Lanka,Calories,1967,0.614881645
Sudan (former),Calories,1967,0.42525589
Suriname,Calories,1967,0.690730337
Swaziland,Calories,1967,0.423614536
Sweden,Calories,1967,0.605554877
Switzerland,Calories,1967,0.63234693
Syrian Arab Republic,Calories,1967,0.569953762
Thailand,Calories,1967,0.36403069
Timor-Leste,Calories,1967,0.433954215
Togo,Calories,1967,0.353716791
Trinidad and Tobago,Calories,1967,0.726686401
Tunisia,Calories,1967,0.538397805
Turkey,Calories,1967,0.552450471
Uganda,Calories,1967,0.38728092
United Arab Emirates,Calories,1967,0.657471802
United Kingdom,Calories,1967,0.652163184
United Republic of Tanzania,Calories,1967,0.42861864
United States of America,Calories,1967,0.657288904
Uruguay,Calories,1967,0.668450356
USSR,Calories,1967,0.576115137
Vanuatu,Calories,1967,0.469649022
Venezuela (Bolivarian Republic of),Calories,1967,0.673346712
Viet Nam,Calories,1967,0.387854663
Yemen,Calories,1967,0.418860982
Yugoslav SFR,Calories,1967,0.576738034
Zambia,Calories,1967,0.381319255
Zimbabwe,Calories,1967,0.439306407
Albania,Calories,1968,0.597417163
Algeria,Calories,1968,0.55723909
Angola,Calories,1968,0.430911565
Antigua and Barbuda,Calories,1968,0.647788433
Argentina,Calories,1968,0.627733545
Australia,Calories,1968,0.657821465
Austria,Calories,1968,0.617024352
Bahamas,Calories,1968,0.687630754
Bangladesh,Calories,1968,0.389927834
Barbados,Calories,1968,0.70352848
Belgium-Luxembourg,Calories,1968,0.65272102
Belize,Calories,1968,0.728567122
Benin,Calories,1968,0.344714399
Bermuda,Calories,1968,0.608401687
Bolivia (Plurinational State of),Calories,1968,0.706131491
Botswana,Calories,1968,0.415838393
Brazil,Calories,1968,0.670985555
Brunei Darussalam,Calories,1968,0.629827874
Bulgaria,Calories,1968,0.551675871
Burkina Faso,Calories,1968,0.313217603
Burundi,Calories,1968,0.29596993
Cambodia,Calories,1968,0.366870738
Cameroon,Calories,1968,0.401488724
Canada,Calories,1968,0.659268201
Cape Verde,Calories,1968,0.486603026
Central African Republic,Calories,1968,0.316348845
Chad,Calories,1968,0.312332878
Chile,Calories,1968,0.632879636
China,Calories,1968,0.514103417
Colombia,Calories,1968,0.608858352
Comoros,Calories,1968,0.410693665
Congo,Calories,1968,0.361580658
Costa Rica,Calories,1968,0.662799455
C“te d'Ivoire,Calories,1968,0.453961872
Cuba,Calories,1968,0.693466432
Cyprus,Calories,1968,0.595689414
Czechoslovakia,Calories,1968,0.600918819
Democratic People's Republic of Korea,Calories,1968,0.550009134
Denmark,Calories,1968,0.579939491
Djibouti,Calories,1968,0.568979428
Dominica,Calories,1968,0.666116842
Dominican Republic,Calories,1968,0.628905671
Ecuador,Calories,1968,0.653807017
Egypt,Calories,1968,0.658801427
El Salvador,Calories,1968,0.528109325
Ethiopia PDR,Calories,1968,0.395471278
Fiji,Calories,1968,0.677793978
Finland,Calories,1968,0.604464489
France,Calories,1968,0.633746345
French Polynesia,Calories,1968,0.698138566
Gabon,Calories,1968,0.390937936
Gambia,Calories,1968,0.44521009
Germany,Calories,1968,0.606418989
Ghana,Calories,1968,0.407529394
Greece,Calories,1968,0.5466486
Grenada,Calories,1968,0.701464189
Guatemala,Calories,1968,0.475705545
Guinea,Calories,1968,0.415034951
Guinea-Bissau,Calories,1968,0.421681059
Guyana,Calories,1968,0.689562236
Haiti,Calories,1968,0.535226906
Honduras,Calories,1968,0.485566671
Hungary,Calories,1968,0.597500821
Iceland,Calories,1968,0.610918841
India,Calories,1968,0.620446601
Indonesia,Calories,1968,0.446536635
Iran (Islamic Republic of),Calories,1968,0.640696679
Ireland,Calories,1968,0.615371702
Israel,Calories,1968,0.622341361
Italy,Calories,1968,0.586474726
Jamaica,Calories,1968,0.705137916
Japan,Calories,1968,0.613014406
Jordan,Calories,1968,0.627663002
Kenya,Calories,1968,0.421492911
Kiribati,Calories,1968,0.529867302
Kuwait,Calories,1968,0.679132889
Lao People's Democratic Republic,Calories,1968,0.333391258
Lebanon,Calories,1968,0.644267733
Lesotho,Calories,1968,0.495899592
Liberia,Calories,1968,0.376124935
Libya,Calories,1968,0.613518357
Madagascar,Calories,1968,0.432238215
Malawi,Calories,1968,0.32045724
Malaysia,Calories,1968,0.579835902
Maldives,Calories,1968,0.500844248
Mali,Calories,1968,0.361441829
Malta,Calories,1968,0.602693841
Mauritania,Calories,1968,0.402672224
Mauritius,Calories,1968,0.677393005
Mexico,Calories,1968,0.547954172
Mongolia,Calories,1968,0.567578391
Morocco,Calories,1968,0.591950632
Mozambique,Calories,1968,0.391726655
Myanmar,Calories,1968,0.366132273
Namibia,Calories,1968,0.476287033
Nepal,Calories,1968,0.459461271
Netherlands,Calories,1968,0.639887888
New Caledonia,Calories,1968,0.701488036
New Zealand,Calories,1968,0.648157337
Nicaragua,Calories,1968,0.547049145
Niger,Calories,1968,0.249258501
Nigeria,Calories,1968,0.33352276
Norway,Calories,1968,0.625514479
Pakistan,Calories,1968,0.725685812
Panama,Calories,1968,0.678555915
Paraguay,Calories,1968,0.573970276
Peru,Calories,1968,0.68076798
Philippines,Calories,1968,0.57259794
Poland,Calories,1968,0.550778749
Portugal,Calories,1968,0.650108609
Republic of Korea,Calories,1968,0.425833404
Romania,Calories,1968,0.586448574
Rwanda,Calories,1968,0.265370835
Saint Kitts and Nevis,Calories,1968,0.673900661
Saint Lucia,Calories,1968,0.623807094
Saint Vincent and the Grenadines,Calories,1968,0.676128088
Samoa,Calories,1968,0.474777718
Sao Tome and Principe,Calories,1968,0.577687856
Saudi Arabia,Calories,1968,0.543118907
Senegal,Calories,1968,0.466376234
Seychelles,Calories,1968,0.647572166
Sierra Leone,Calories,1968,0.430854714
Solomon Islands,Calories,1968,0.391354752
South Africa,Calories,1968,0.586159845
Spain,Calories,1968,0.625752277
Sri Lanka,Calories,1968,0.584326032
Sudan (former),Calories,1968,0.409015339
Suriname,Calories,1968,0.664449088
Swaziland,Calories,1968,0.387198966
Sweden,Calories,1968,0.609696422
Switzerland,Calories,1968,0.629265505
Syrian Arab Republic,Calories,1968,0.570120527
Thailand,Calories,1968,0.360557028
