CountryName,Abbrev,Measurement,Year,Dominance
Portugal,Portugal,Calories,1964,0.241141279
South Korea,Republic of Korea,Calories,1964,0.546660567
Romania,Romania,Calories,1964,0.485748695
Rwanda,Rwanda,Calories,1964,0.241855329
St. Kitts,Saint Kitts and Nevis,Calories,1964,0.312729498
Saint Lucia,Saint Lucia,Calories,1964,0.295168762
St. Vincent,Saint Vincent and the Grenadines,Calories,1964,0.273299028
Samoa,Samoa,Calories,1964,0.287110568
Sao Tome,Sao Tome and Principe,Calories,1964,0.271271729
Saudi Arabia,Saudi Arabia,Calories,1964,0.204370939
Senegal,Senegal,Calories,1964,0.282679739
Seychelles,Seychelles,Calories,1964,0.504830918
Sierra Leone,Sierra Leone,Calories,1964,0.402680965
Solomon Isl.,Solomon Islands,Calories,1964,0.399903754
South Africa,South Africa,Calories,1964,0.47641309
Spain,Spain,Calories,1964,0.380952381
Sri Lanka,Sri Lanka,Calories,1964,0.42539081
Sudan,Sudan (former),Calories,1964,0.430311231
Suriname,Suriname,Calories,1964,0.408929477
Swaziland,Swaziland,Calories,1964,0.40498615
Sweden,Sweden,Calories,1964,0.225890985
Switzerland,Switzerland,Calories,1964,0.308547009
Syria,Syrian Arab Republic,Calories,1964,0.552385892
Thailand,Thailand,Calories,1964,0.810515357
Timor-Leste,Timor-Leste,Calories,1964,0.511390416
Togo,Togo,Calories,1964,0.273150302
Trin. & Tob.,Trinidad and Tobago,Calories,1964,0.342131474
Tunisia,Tunisia,Calories,1964,0.567726161
Turkey,Turkey,Calories,1964,0.512810085
Uganda,Uganda,Calories,1964,0.151058824
Un. Arab Em.,United Arab Emirates,Calories,1964,0.458912037
UK,United Kingdom,Calories,1964,0.350510204
Tanzania,United Republic of Tanzania,Calories,1964,0.289304124
USA,United States of America,Calories,1964,0.256544503
Uruguay,Uruguay,Calories,1964,0.472614342
USSR,USSR,Calories,1964,0.458958169
Vanuatu,Vanuatu,Calories,1964,0.390704801
Venezuela,Venezuela (Bolivarian Republic of),Calories,1964,0.208947636
Vietnam,Viet Nam,Calories,1964,0.799883314
Yemen,Yemen,Calories,1964,0.585758514
Yugoslavia,Yugoslav SFR,Calories,1964,0.572668113
Zambia,Zambia,Calories,1964,0.65841334
Zimbabwe,Zimbabwe,Calories,1964,0.466254508
Albania,Albania,Calories,1965,0.412387507
Algeria,Algeria,Calories,1965,0.571428571
Angola,Angola,Calories,1965,0.361529548
Ant. & Barb.,Antigua and Barbuda,Calories,1965,0.388333333
Argentina,Argentina,Calories,1965,0.418126095
Australia,Australia,Calories,1965,0.394510226
Austria,Austria,Calories,1965,0.260608856
Bahamas,Bahamas,Calories,1965,0.257872846
Bangladesh,Bangladesh,Calories,1965,0.805719921
Barbados,Barbados,Calories,1965,0.262881178
Belg-Lux,Belgium-Luxembourg,Calories,1965,0.384843982
Belize,Belize,Calories,1965,0.327351485
Benin,Benin,Calories,1965,0.286039886
Bermuda,Bermuda,Calories,1965,0.264175258
Bolivia,Bolivia (Plurinational State of),Calories,1965,0.275229358
Botswana,Botswana,Calories,1965,0.343119266
Brazil,Brazil,Calories,1965,0.199506173
Brunei Dar.,Brunei Darussalam,Calories,1965,0.450774336
Bulgaria,Bulgaria,Calories,1965,0.552595628
Burkina Faso,Burkina Faso,Calories,1965,0.338405356
Burundi,Burundi,Calories,1965,0.290987536
Cambodia,Cambodia,Calories,1965,0.792890263
Cameroon,Cameroon,Calories,1965,0.218800648
Canada,Canada,Calories,1965,0.340217391
Cape Verde,Cape Verde,Calories,1965,0.456978967
C. Af. Rep,Central African Republic,Calories,1965,0.536317953
Chad,Chad,Calories,1965,0.353874883
Chile,Chile,Calories,1965,0.535414725
China,China,Calories,1965,0.391021855
Colombia,Colombia,Calories,1965,0.240682249
Comoros,Comoros,Calories,1965,0.310947562
Congo,Congo,Calories,1965,0.615267947
Costa Rica,Costa Rica,Calories,1965,0.235543767
Ivory Coast,C“te d'Ivoire,Calories,1965,0.226246272
Cuba,Cuba,Calories,1965,0.271745003
Cyprus,Cyprus,Calories,1965,0.391116861
Czech.,Czechoslovakia,Calories,1965,0.383976754
North Korea,Democratic People's Republic of Korea,Calories,1965,0.433117584
Denmark,Denmark,Calories,1965,0.260736196
Djibouti,Djibouti,Calories,1965,0.239178283
Dominica,Dominica,Calories,1965,0.334622824
Dom. Rep.,Dominican Republic,Calories,1965,0.197209892
Ecuador,Ecuador,Calories,1965,0.168793503
Egypt,Egypt,Calories,1965,0.336022781
El Salvador,El Salvador,Calories,1965,0.39683586
Ethiopia,Ethiopia PDR,Calories,1965,0.241038319
Fiji,Fiji,Calories,1965,0.277018634
Finland,Finland,Calories,1965,0.294991745
France,France,Calories,1965,0.389069013
Frch. Polyn.,French Polynesia,Calories,1965,0.367058824
Gabon,Gabon,Calories,1965,0.332195677
Gambia,Gambia,Calories,1965,0.306716768
Germany,Germany,Calories,1965,0.239151398
Ghana,Ghana,Calories,1965,0.221584386
Greece,Greece,Calories,1965,0.500410172
Grenada,Grenada,Calories,1965,0.309692671
Guatemala,Guatemala,Calories,1965,0.592260236
Guinea,Guinea,Calories,1965,0.251248751
Guinea-Biss.,Guinea-Bissau,Calories,1965,0.357776464
Guyana,Guyana,Calories,1965,0.299429165
Haiti,Haiti,Calories,1965,0.222647702
Honduras,Honduras,Calories,1965,0.52042007
Hungary,Hungary,Calories,1965,0.539336062
Iceland,Iceland,Calories,1965,0.310802655
India,India,Calories,1965,0.33715847
Indonesia,Indonesia,Calories,1965,0.472769409
Iran,Iran (Islamic Republic of),Calories,1965,0.516148325
Ireland,Ireland,Calories,1965,0.426345609
Israel,Israel,Calories,1965,0.438301636
Italy,Italy,Calories,1965,0.46198379
Jamaica,Jamaica,Calories,1965,0.309897242
Japan,Japan,Calories,1965,0.492125984
Jordan,Jordan,Calories,1965,0.472068445
Kenya,Kenya,Calories,1965,0.496897375
Kiribati,Kiribati,Calories,1965,0.396404494
Kuwait,Kuwait,Calories,1965,0.418650794
Laos,Lao People's Democratic Republic,Calories,1965,0.852027383
Lebanon,Lebanon,Calories,1965,0.52979798
Lesotho,Lesotho,Calories,1965,0.441100156
Liberia,Liberia,Calories,1965,0.427737226
Libya,Libya,Calories,1965,0.462929476
Madagascar,Madagascar,Calories,1965,0.579560735
Malawi,Malawi,Calories,1965,0.694009217
Malaysia,Malaysia,Calories,1965,0.533178654
Maldives,Maldives,Calories,1965,0.20333102
Mali,Mali,Calories,1965,0.294369209
Malta,Malta,Calories,1965,0.507786885
Mauritania,Mauritania,Calories,1965,0.394
Mauritius,Mauritius,Calories,1965,0.398213446
Mexico,Mexico,Calories,1965,0.504483247
Mongolia,Mongolia,Calories,1965,0.736677116
Morocco,Morocco,Calories,1965,0.47731569
Mozambique,Mozambique,Calories,1965,0.452394056
Myanmar,Myanmar,Calories,1965,0.766666667
Namibia,Namibia,Calories,1965,0.254711901
Nepal,Nepal,Calories,1965,0.446229913
Netherlands,Netherlands,Calories,1965,0.28085957
New Caledon.,New Caledonia,Calories,1965,0.25802139
New Zealand,New Zealand,Calories,1965,0.393779343
Nicaragua,Nicaragua,Calories,1965,0.363689434
Niger,Niger,Calories,1965,0.509363296
Nigeria,Nigeria,Calories,1965,0.21544488
Norway,Norway,Calories,1965,0.32264845
Pakistan,Pakistan,Calories,1965,0.5
Panama,Panama,Calories,1965,0.30292599
Paraguay,Paraguay,Calories,1965,0.199376947
Peru,Peru,Calories,1965,0.16684492
Philippines,Philippines,Calories,1965,0.522235577
Poland,Poland,Calories,1965,0.317714755
Portugal,Portugal,Calories,1965,0.267973856
South Korea,Republic of Korea,Calories,1965,0.501090275
Romania,Romania,Calories,1965,0.4746635
Rwanda,Rwanda,Calories,1965,0.24958859
St. Kitts,Saint Kitts and Nevis,Calories,1965,0.309638554
Saint Lucia,Saint Lucia,Calories,1965,0.278314917
St. Vincent,Saint Vincent and the Grenadines,Calories,1965,0.308724832
Samoa,Samoa,Calories,1965,0.282882883
Sao Tome,Sao Tome and Principe,Calories,1965,0.27626099
Saudi Arabia,Saudi Arabia,Calories,1965,0.211560694
Senegal,Senegal,Calories,1965,0.293017456
Seychelles,Seychelles,Calories,1965,0.442332066
Sierra Leone,Sierra Leone,Calories,1965,0.44
Solomon Isl.,Solomon Islands,Calories,1965,0.410635155
South Africa,South Africa,Calories,1965,0.495634096
Spain,Spain,Calories,1965,0.373987399
Sri Lanka,Sri Lanka,Calories,1965,0.487276155
Sudan,Sudan (former),Calories,1965,0.354372624
Suriname,Suriname,Calories,1965,0.390243902
Swaziland,Swaziland,Calories,1965,0.40715048
Sweden,Sweden,Calories,1965,0.239107333
Switzerland,Switzerland,Calories,1965,0.316013629
Syria,Syrian Arab Republic,Calories,1965,0.584997302
Thailand,Thailand,Calories,1965,0.783278328
Timor-Leste,Timor-Leste,Calories,1965,0.504201681
Togo,Togo,Calories,1965,0.270833333
Trin. & Tob.,Trinidad and Tobago,Calories,1965,0.328800389
Tunisia,Tunisia,Calories,1965,0.557601511
Turkey,Turkey,Calories,1965,0.526890416
Uganda,Uganda,Calories,1965,0.155933763
Un. Arab Em.,United Arab Emirates,Calories,1965,0.47816092
UK,United Kingdom,Calories,1965,0.339869281
Tanzania,United Republic of Tanzania,Calories,1965,0.296064959
USA,United States of America,Calories,1965,0.252609603
Uruguay,Uruguay,Calories,1965,0.450771056
USSR,USSR,Calories,1965,0.457593688
Vanuatu,Vanuatu,Calories,1965,0.370919881
Venezuela,Venezuela (Bolivarian Republic of),Calories,1965,0.208226221
Vietnam,Viet Nam,Calories,1965,0.789994183
Yemen,Yemen,Calories,1965,0.563992652
Yugoslavia,Yugoslav SFR,Calories,1965,0.565837601
Zambia,Zambia,Calories,1965,0.642529322
Zimbabwe,Zimbabwe,Calories,1965,0.45941807
Albania,Albania,Calories,1966,0.397866667
Algeria,Algeria,Calories,1966,0.59644503
Angola,Angola,Calories,1966,0.374282434
Ant. & Barb.,Antigua and Barbuda,Calories,1966,0.335860058
Argentina,Argentina,Calories,1966,0.409889094
Australia,Australia,Calories,1966,0.41255144
Austria,Austria,Calories,1966,0.254537205
Bahamas,Bahamas,Calories,1966,0.237738027
Bangladesh,Bangladesh,Calories,1966,0.791295747
Barbados,Barbados,Calories,1966,0.256501785
Belg-Lux,Belgium-Luxembourg,Calories,1966,0.362227603
Belize,Belize,Calories,1966,0.360252366
Benin,Benin,Calories,1966,0.267846945
Bermuda,Bermuda,Calories,1966,0.25545996
Bolivia,Bolivia (Plurinational State of),Calories,1966,0.250495704
Botswana,Botswana,Calories,1966,0.376492772
Brazil,Brazil,Calories,1966,0.209117939
Brunei Dar.,Brunei Darussalam,Calories,1966,0.37695806
Bulgaria,Bulgaria,Calories,1966,0.542350184
Burkina Faso,Burkina Faso,Calories,1966,0.360716492
Burundi,Burundi,Calories,1966,0.287239204
Cambodia,Cambodia,Calories,1966,0.791946309
Cameroon,Cameroon,Calories,1966,0.200104221
Canada,Canada,Calories,1966,0.302980132
Cape Verde,Cape Verde,Calories,1966,0.491727333
C. Af. Rep,Central African Republic,Calories,1966,0.43321483
Chad,Chad,Calories,1966,0.341718083
Chile,Chile,Calories,1966,0.507029877
China,China,Calories,1966,0.39375
Colombia,Colombia,Calories,1966,0.233440514
Comoros,Comoros,Calories,1966,0.312529329
Congo,Congo,Calories,1966,0.592689295
Costa Rica,Costa Rica,Calories,1966,0.246268657
Ivory Coast,C“te d'Ivoire,Calories,1966,0.223129837
Cuba,Cuba,Calories,1966,0.292824074
Cyprus,Cyprus,Calories,1966,0.389765458
Czech.,Czechoslovakia,Calories,1966,0.366013072
North Korea,Democratic People's Republic of Korea,Calories,1966,0.449054622
Denmark,Denmark,Calories,1966,0.259746835
Djibouti,Djibouti,Calories,1966,0.259044863
Dominica,Dominica,Calories,1966,0.27880331
Dom. Rep.,Dominican Republic,Calories,1966,0.182254197
Ecuador,Ecuador,Calories,1966,0.178106509
Egypt,Egypt,Calories,1966,0.335027726
El Salvador,El Salvador,Calories,1966,0.398679868
Ethiopia,Ethiopia PDR,Calories,1966,0.245367412
Fiji,Fiji,Calories,1966,0.238772788
Finland,Finland,Calories,1966,0.284928493
France,France,Calories,1966,0.371005095
Frch. Polyn.,French Polynesia,Calories,1966,0.349954669
Gabon,Gabon,Calories,1966,0.329994435
Gambia,Gambia,Calories,1966,0.30155642
Germany,Germany,Calories,1966,0.231397024
Ghana,Ghana,Calories,1966,0.225405405
Greece,Greece,Calories,1966,0.478314239
Grenada,Grenada,Calories,1966,0.303188406
Guatemala,Guatemala,Calories,1966,0.592200557
Guinea,Guinea,Calories,1966,0.224899598
Guinea-Biss.,Guinea-Bissau,Calories,1966,0.370392042
Guyana,Guyana,Calories,1966,0.295687885
Haiti,Haiti,Calories,1966,0.221974345
Honduras,Honduras,Calories,1966,0.532920653
Hungary,Hungary,Calories,1966,0.53145917
Iceland,Iceland,Calories,1966,0.353628536
India,India,Calories,1966,0.328439369
Indonesia,Indonesia,Calories,1966,0.498830409
Iran,Iran (Islamic Republic of),Calories,1966,0.550438596
Ireland,Ireland,Calories,1966,0.413955681
Israel,Israel,Calories,1966,0.421800948
Italy,Italy,Calories,1966,0.458205521
Jamaica,Jamaica,Calories,1966,0.302850995
Japan,Japan,Calories,1966,0.463616558
Jordan,Jordan,Calories,1966,0.515015015
Kenya,Kenya,Calories,1966,0.488049713
Kiribati,Kiribati,Calories,1966,0.370529944
Kuwait,Kuwait,Calories,1966,0.37804878
Laos,Lao People's Democratic Republic,Calories,1966,0.861329147
Lebanon,Lebanon,Calories,1966,0.525888325
Lesotho,Lesotho,Calories,1966,0.386942675
Liberia,Liberia,Calories,1966,0.453962437
Libya,Libya,Calories,1966,0.464446953
Madagascar,Madagascar,Calories,1966,0.582867784
Malawi,Malawi,Calories,1966,0.678852383
Malaysia,Malaysia,Calories,1966,0.533023256
Maldives,Maldives,Calories,1966,0.201079622
Mali,Mali,Calories,1966,0.319027182
Malta,Malta,Calories,1966,0.487298899
Mauritania,Mauritania,Calories,1966,0.388273616
Mauritius,Mauritius,Calories,1966,0.402700186
Mexico,Mexico,Calories,1966,0.494628678
Mongolia,Mongolia,Calories,1966,0.727769111
Morocco,Morocco,Calories,1966,0.395701026
Mozambique,Mozambique,Calories,1966,0.446359088
Myanmar,Myanmar,Calories,1966,0.753623188
Namibia,Namibia,Calories,1966,0.252585738
Nepal,Nepal,Calories,1966,0.442767296
Netherlands,Netherlands,Calories,1966,0.285085575
New Caledon.,New Caledonia,Calories,1966,0.270506108
New Zealand,New Zealand,Calories,1966,0.384526559
Nicaragua,Nicaragua,Calories,1966,0.388564761
Niger,Niger,Calories,1966,0.542479547
Nigeria,Nigeria,Calories,1966,0.214936248
Norway,Norway,Calories,1966,0.297747307
Pakistan,Pakistan,Calories,1966,0.500554939
Panama,Panama,Calories,1966,0.327740492
Paraguay,Paraguay,Calories,1966,0.203059072
Peru,Peru,Calories,1966,0.167835942
Philippines,Philippines,Calories,1966,0.505548705
Poland,Poland,Calories,1966,0.296617162
Portugal,Portugal,Calories,1966,0.237636211
South Korea,Republic of Korea,Calories,1966,0.501904359
Romania,Romania,Calories,1966,0.463978074
Rwanda,Rwanda,Calories,1966,0.22579001
St. Kitts,Saint Kitts and Nevis,Calories,1966,0.290283645
Saint Lucia,Saint Lucia,Calories,1966,0.29075183
St. Vincent,Saint Vincent and the Grenadines,Calories,1966,0.291644492
Samoa,Samoa,Calories,1966,0.280670257
Sao Tome,Sao Tome and Principe,Calories,1966,0.255613951
Saudi Arabia,Saudi Arabia,Calories,1966,0.221120187
Senegal,Senegal,Calories,1966,0.256476684
Seychelles,Seychelles,Calories,1966,0.370616687
Sierra Leone,Sierra Leone,Calories,1966,0.466382576
Solomon Isl.,Solomon Islands,Calories,1966,0.398429833
South Africa,South Africa,Calories,1966,0.463837159
Spain,Spain,Calories,1966,0.390569395
Sri Lanka,Sri Lanka,Calories,1966,0.487523105
Sudan,Sudan (former),Calories,1966,0.234716981
Suriname,Suriname,Calories,1966,0.377287406
Swaziland,Swaziland,Calories,1966,0.372192513
Sweden,Sweden,Calories,1966,0.241758242
Switzerland,Switzerland,Calories,1966,0.302542373
Syria,Syrian Arab Republic,Calories,1966,0.586041556
Thailand,Thailand,Calories,1966,0.799702529
Timor-Leste,Timor-Leste,Calories,1966,0.491316932
Togo,Togo,Calories,1966,0.277803415
Trin. & Tob.,Trinidad and Tobago,Calories,1966,0.320736434
Tunisia,Tunisia,Calories,1966,0.572906404
Turkey,Turkey,Calories,1966,0.508222396
Uganda,Uganda,Calories,1966,0.153846154
Un. Arab Em.,United Arab Emirates,Calories,1966,0.527237354
UK,United Kingdom,Calories,1966,0.335828343
Tanzania,United Republic of Tanzania,Calories,1966,0.27480457
USA,United States of America,Calories,1966,0.246027678
Uruguay,Uruguay,Calories,1966,0.466398621
USSR,USSR,Calories,1966,0.452724359
Vanuatu,Vanuatu,Calories,1966,0.373615307
Venezuela,Venezuela (Bolivarian Republic of),Calories,1966,0.204724409
Vietnam,Viet Nam,Calories,1966,0.793753683
Yemen,Yemen,Calories,1966,0.533656762
Yugoslavia,Yugoslav SFR,Calories,1966,0.563893805
Zambia,Zambia,Calories,1966,0.59346468
Zimbabwe,Zimbabwe,Calories,1966,0.465570401
Albania,Albania,Calories,1967,0.392762108
Algeria,Algeria,Calories,1967,0.597622028
Angola,Angola,Calories,1967,0.363893605
Ant. & Barb.,Antigua and Barbuda,Calories,1967,0.307443366
Argentina,Argentina,Calories,1967,0.397321429
Australia,Australia,Calories,1967,0.41325738
Austria,Austria,Calories,1967,0.255329008
Bahamas,Bahamas,Calories,1967,0.244004796
Bangladesh,Bangladesh,Calories,1967,0.766737513
Barbados,Barbados,Calories,1967,0.284053928
Belg-Lux,Belgium-Luxembourg,Calories,1967,0.339242932
Belize,Belize,Calories,1967,0.341748768
Benin,Benin,Calories,1967,0.244356659
Bermuda,Bermuda,Calories,1967,0.265984655
Bolivia,Bolivia (Plurinational State of),Calories,1967,0.267560664
Botswana,Botswana,Calories,1967,0.344951923
Brazil,Brazil,Calories,1967,0.194874275
Brunei Dar.,Brunei Darussalam,Calories,1967,0.407603465
Bulgaria,Bulgaria,Calories,1967,0.51774744
Burkina Faso,Burkina Faso,Calories,1967,0.388050694
Burundi,Burundi,Calories,1967,0.301003344
Cambodia,Cambodia,Calories,1967,0.776799586
Cameroon,Cameroon,Calories,1967,0.190401669
Canada,Canada,Calories,1967,0.305908338
Cape Verde,Cape Verde,Calories,1967,0.493123772
C. Af. Rep,Central African Republic,Calories,1967,0.435074269
Chad,Chad,Calories,1967,0.336194564
Chile,Chile,Calories,1967,0.500891266
China,China,Calories,1967,0.393797542
Colombia,Colombia,Calories,1967,0.229677419
Comoros,Comoros,Calories,1967,0.337825279
Congo,Congo,Calories,1967,0.560796646
Costa Rica,Costa Rica,Calories,1967,0.232074439
Ivory Coast,C“te d'Ivoire,Calories,1967,0.220060527
Cuba,Cuba,Calories,1967,0.288472459
Cyprus,Cyprus,Calories,1967,0.366883117
Czech.,Czechoslovakia,Calories,1967,0.361111111
North Korea,Democratic People's Republic of Korea,Calories,1967,0.405254332
Denmark,Denmark,Calories,1967,0.261491318
Djibouti,Djibouti,Calories,1967,0.245710364
Dominica,Dominica,Calories,1967,0.290115533
Dom. Rep.,Dominican Republic,Calories,1967,0.160244648
Ecuador,Ecuador,Calories,1967,0.171113689
Egypt,Egypt,Calories,1967,0.352245863
El Salvador,El Salvador,Calories,1967,0.397779229
Ethiopia,Ethiopia PDR,Calories,1967,0.241094148
Fiji,Fiji,Calories,1967,0.264220183
Finland,Finland,Calories,1967,0.287521564
France,France,Calories,1967,0.350462963
Frch. Polyn.,French Polynesia,Calories,1967,0.344011142
Gabon,Gabon,Calories,1967,0.318887105
Gambia,Gambia,Calories,1967,0.310868533
Germany,Germany,Calories,1967,0.23271665
Ghana,Ghana,Calories,1967,0.212244898
Greece,Greece,Calories,1967,0.479175091
Grenada,Grenada,Calories,1967,0.303448276
Guatemala,Guatemala,Calories,1967,0.591314031
Guinea,Guinea,Calories,1967,0.20201005
Guinea-Biss.,Guinea-Bissau,Calories,1967,0.392963626
Guyana,Guyana,Calories,1967,0.291428571
Haiti,Haiti,Calories,1967,0.221408451
Honduras,Honduras,Calories,1967,0.514348786
Hungary,Hungary,Calories,1967,0.551066727
Iceland,Iceland,Calories,1967,0.361006289
India,India,Calories,1967,0.348812665
